idx,muni_code,muni_name,pref_name
1786,44212,豊後大野市,大分県
1787,44213,由布市,大分県
1788,44214,国東市,大分県
1789,44322,姫島村,大分県
1790,44341,日出町,大分県
1791,44461,九重町,大分県
1792,44462,玖珠町,大分県
1793,45201,宮崎市,宮崎県
1794,45202,都城市,宮崎県
1795,45203,延岡市,宮崎県
1796,45204,日南市,宮崎県
1797,45205,小林市,宮崎県
1798,45206,日向市,宮崎県
1799,45207,串間市,宮崎県
1800,45208,西都市,宮崎県
1801,45209,えびの市,宮崎県
1802,45341,三股町,宮崎県
1803,45361,高原町,宮崎県
1804,45382,国富町,宮崎県
1805,45383,綾町,宮崎県
1806,45401,高鍋町,宮崎県
1807,45402,新富町,宮崎県
1808,45403,西米良村,宮崎県
1809,45404,木城町,宮崎県
1810,45405,川南町,宮崎県
1811,45406,都農町,宮崎県
1812,45421,門川町,宮崎県
1813,45429,諸塚村,宮崎県
1814,45430,椎葉村,宮崎県
1815,45431,美郷町,宮崎県
1816,45441,高千穂町,宮崎県
1817,45442,日之影町,宮崎県
1818,45443,五ヶ瀬町,宮崎県
1819,46000,所属未定地,鹿児島県
1820,46201,鹿児島市,鹿児島県
1821,46203,鹿屋市,鹿児島県
1822,46204,枕崎市,鹿児島県
1823,46206,阿久根市,鹿児島県
1824,46208,出水市,鹿児島県
1825,46210,指宿市,鹿児島県
1826,46213,西之表市,鹿児島県
1827,46214,垂水市,鹿児島県
1828,46215,薩摩川内市,鹿児島県
1829,46216,日置市,鹿児島県
1830,46217,曽於市,鹿児島県
1831,46218,霧島市,鹿児島県
1832,46219,いちき串木野市,鹿児島県
1833,46220,南さつま市,鹿児島県
1834,46221,志布志市,鹿児島県
1835,46222,奄美市,鹿児島県
1836,46223,南九州市,鹿児島県
1837,46224,伊佐市,鹿児島県
1838,46225,姶良市,鹿児島県
1839,46303,三島村,鹿児島県
1840,46304,十島村,鹿児島県
1841,46392,さつま町,鹿児島県
1842,46404,長島町,鹿児島県
1843,46452,湧水町,鹿児島県
1844,46468,大崎町,鹿児島県
1845,46482,東串良町,鹿児島県
1846,46490,錦江町,鹿児島県
1847,46491,南大隅町,鹿児島県
1848,46492,肝付町,鹿児島県
1849,46501,中種子町,鹿児島県
1850,46502,南種子町,鹿児島県
1851,46505,屋久島町,鹿児島県
1852,46523,大和村,鹿児島県
1853,46524,宇検村,鹿児島県
1854,46525,瀬戸内町,鹿児島県
1855,46527,龍郷町,鹿児島県
1856,46529,喜界町,鹿児島県
1857,46530,徳之島町,鹿児島県
1858,46531,天城町,鹿児島県
1859,46532,伊仙町,鹿児島県
1860,46533,和泊町,鹿児島県
1861,46534,知名町,鹿児島県
1862,46535,与論町,鹿児島県
1863,47000,所属未定地,沖縄県
1864,47201,那覇市,沖縄県
1865,47205,宜野湾市,沖縄県
1866,47207,石垣市,沖縄県
1867,47208,浦添市,沖縄県
1868,47209,名護市,沖縄県
1869,47210,糸満市,沖縄県
1870,47211,沖縄市,沖縄県
1871,47212,豊見城市,沖縄県
1872,47213,うるま市,沖縄県
1873,47214,宮古島市,沖縄県
1874,47215,南城市,沖縄県
1875,47301,国頭村,沖縄県
1876,47302,大宜味村,沖縄県
1877,47303,東村,沖縄県
1878,47306,今帰仁村,沖縄県
1879,47308,本部町,沖縄県
1880,47311,恩納村,沖縄県
1881,47313,宜野座村,沖縄県
1882,47314,金武町,沖縄県
1883,47315,伊江村,沖縄県
1884,47324,読谷村,沖縄県
1885,47325,嘉手納町,沖縄県
1886,47326,北谷町,沖縄県
1887,47327,北中城村,沖縄県
1888,47328,中城村,沖縄県
1889,47329,西原町,沖縄県
1890,47348,与那原町,沖縄県
1891,47350,南風原町,沖縄県
1892,47353,渡嘉敷村,沖縄県
1893,47354,座間味村,沖縄県
1894,47355,粟国村,沖縄県
1895,47356,渡名喜村,沖縄県
1896,47357,南大東村,沖縄県
1897,47358,北大東村,沖縄県
1898,47359,伊平屋村,沖縄県
1899,47360,伊是名村,沖縄県
1900,47361,久米島町,沖縄県
1901,47362,八重瀬町,沖縄県
1902,47375,多良間村,沖縄県
1903,47381,竹富町,沖縄県
1904,47382,与那国町,沖縄県
