kucode,kuname,pref_code,pref_name,block_id,block_name,pop_total,pct_elderly_65,pct_child_under15,pct_child_under5,pct_foreign,pct_working_age_3044,pct_college,pct_primary_ind,pct_tertiary_ind,pct_secondary_ind,pct_ict_industry,female_labor_participation,pct_owner_occupied,pct_apartment,pct_commute_other_pref,pct_single_hh,avg_hh_size,pct_married,pct_nuclear_with_child,pct_single_parent,pct_hh_with_child_under6,pct_hh_with_child_under18,nursery_ratio
112,北海道12区,1,北海道,1,北海道,335502,0.3476283300844704,0.10379371807023505,0.02995511204106086,0.009907541534774755,0.15756090872781683,0.11433366238894373,0.15182587244433923,0.6490225882411572,0.18030101042821722,0.005326239986045874,0.5086299779645347,0.622894892526129,0.28494051140471965,0.0008081096176928471,0.4005169755037035,2.1110181275915663,0.5883712494170078,0.18796293955557802,0.0864701569886493,0.059376342998710724,0.1570139292666279,0.6624488276888724
201,青森1区,2,青森県,2,東北,390763,0.3244472992581181,0.10033191474116024,0.02798115481762603,0.003884707610495364,0.1558233507266553,0.14870260827335946,0.05717034251116884,0.7499320630020544,0.17086426731306456,0.015870082720088698,0.4923573139319445,0.7034204087685045,0.2496231124731236,0.007510269143522776,0.35599606621088425,2.3066792597621086,0.5532810333000842,0.2123772171996635,0.10905600909984953,0.06217638067703828,0.17391613445975568,0.8003611039463503
202,青森2区,2,青森県,2,東北,451243,0.32576682629979853,0.11199065691877769,0.03285369523737764,0.00610979006876561,0.16058088435720885,0.12259316212293232,0.09401431212733544,0.6611560907911451,0.22804019691606656,0.00925360854568715,0.5213740685840488,0.7029634924125797,0.21089729491972728,0.01676069870104585,0.32736240079683837,2.4087490324819174,0.5676903465059683,0.22244535124077586,0.1144598314215639,0.07438764472148143,0.19841167839432788,0.810523886452804
203,青森3区,2,青森県,2,東北,395978,0.3514361908994944,0.09942724090732313,0.029231421947683963,0.0028637954633843293,0.15262716615569552,0.11240859306444799,0.18097126570851885,0.6095919588611768,0.18384165204426278,0.005903055997890317,0.5326284834056855,0.768350190681479,0.18338583982755763,0.008301301567970772,0.3094791619354127,2.5582287803806545,0.5438302512086998,0.20771232245631566,0.12079783541075936,0.07021289020679095,0.19053705950673838,0.8887207702888583
301,岩手1区,3,岩手県,2,東北,349934,0.2786039653191745,0.11721924705801666,0.03410928918024542,0.004317957100481805,0.17195814067795642,0.22224200203336458,0.04218713856118436,0.7914931760351608,0.1409206569511913,0.02369882026370576,0.5430904514484267,0.5872342699143118,0.41453559430704806,0.01029063738133858,0.38262676152956626,2.280235103998332,0.5686244073630397,0.22923894082828639,0.09429450618372827,0.07420473922502499,0.19580826195749462,0.7537338201128443
302,岩手2区,3,岩手県,2,東北,421572,0.37443426033987076,0.10148681601244865,0.028282238858368204,0.006454413480971222,0.14512586224891597,0.08956466737848753,0.12656253726004532,0.5981161321092167,0.2636651961368785,0.004998211517825205,0.49939437048032864,0.7661343515700169,0.15248134678341693,0.02561209674881896,0.31747462429822854,2.4738834216502648,0.564824671677321,0.19937083576339182,0.11313174157137892,0.06537888293892748,0.17671974503531684,0.8802862024775737
303,岩手3区,3,岩手県,2,東北,439028,0.33942026476671194,0.11079931120566341,0.03071558078300245,0.006161338228996784,0.16277549495704147,0.11697964313375908,0.10828861383023668,0.5708815360138069,0.3036746397720429,0.0063461244595457034,0.5299180264200383,0.7424268240735106,0.19881944867035842,0.02041649652919559,0.3025485668031616,2.604533616511334,0.5774364836461522,0.2174971431292258,0.10703742500714218,0.07540353299685744,0.20710527568802972,0.7759676145339652
401,宮城1区,4,宮城県,2,東北,546348,0.2354287011208973,0.11539531580604304,0.036160103084480956,0.013284573202427756,0.1892347002276937,0.3222879430560374,0.007197714388480387,0.8224604657056089,0.1411463208275941,0.04144918887767155,0.5314585081532216,0.4988321502175406,0.6265475917868865,0.018756673082677876,0.474459479142935,2.037220852925055,0.5616303273499096,0.21583859630776356,0.07776254803903627,0.07083446933905009,0.17379953763011155,0.6157826649417852
402,宮城2区,4,宮城県,2,東北,550356,0.2336614845663534,0.11923009833634957,0.037473925967918945,0.007720457303999593,0.19524271562406878,0.28258769652173676,0.00812335698115552,0.7959647263026688,0.16707632926777177,0.03638425187066311,0.5456969049580418,0.4915630409579621,0.5866723839471469,0.015105456593474039,0.4250720124562086,2.139198980067788,0.585620103792846,0.238758271701051,0.08383806928766056,0.0764850136239782,0.1895289996107435,0.5906432748538012
403,宮城3区,4,宮城県,2,東北,334448,0.3032369755537483,0.12054788786298617,0.033634526144572546,0.006099602927809406,0.17707087499402,0.14932238915822654,0.05205593768966215,0.6322577382156586,0.29097966821768156,0.012410226583046732,0.5131025282593116,0.7236566475380232,0.21988843854087242,0.02760182057057057,0.26881737376284437,2.6295769221697185,0.5895200609711535,0.27653974658009206,0.10428355292189372,0.08403990417953729,0.2252962869570699,0.5983165770399813
